"","gvkey","indfmt","consol","popsrc","datafmt","datacqtr","datafqtr","fqtr","fyearq","datadate","actq","apoq","apq","atq","ceqq","cheq","chq","cogsq","dlcq","dlttq","fcaq","feaq","felq","gpq","ibmiiq","ibq","invtq","lctq","lltq","oiadpq","oibdpq","ppentq","rawmsmq","rectq","saleq","xintq","xoproq","xoprq","xsgaq","xsq","xstoq","xstq","apchy","capxfiy","capxy","cogsy","dltisy","dltry","eqdivpy","fcay","ibcy","invchy","ltdchy","prstkcy","rawmsmy","saley","sstky","wcapty","xinty","costat","fic","conml","naics","sic"
"3894","220508","INDL","C","I","HIST_STD","2008Q2","2008Q2",2,2008,2008-06-30,6309.63,NA,2199.578,11048.375,6341.267,193.326,NA,1391.422,NA,NA,NA,NA,NA,847.63,287.682,281.767,3282.832,3216.219,1156.525,400.716,481.759,4425.791,NA,2747.611,2239.052,5.139,0,1757.293,365.871,NA,NA,NA,1970.189,NA,27.501,2914.81,NA,NA,NA,NA,438.955,-1659.019,NA,NA,NA,4418.233,NA,NA,12.49,"A","MEX","Grupo Industrial Maseca SA De CV","311211","2040"
"3895","220508","INDL","C","I","HIST_STD","2008Q3","2008Q3",3,2008,2008-09-30,5434.986,NA,1189.015,10138.655,6503.957,161.417,NA,1570.795,422.193,NA,NA,NA,NA,741.348,166.134,162.69,3036.202,2134.187,1162.703,279.915,355.999,4387.028,NA,2181.516,2312.143,4.751,0,1956.144,385.349,NA,NA,NA,959.626,NA,69.261,4485.605,NA,NA,NA,NA,601.645,-1412.39,NA,NA,NA,6730.376,NA,NA,17.241,"A","MEX","Grupo Industrial Maseca SA De CV","311211","2040"
"3896","220508","INDL","C","I","HIST_STD","2008Q4","2008Q4",4,2008,2008-12-31,4531.837,NA,548.222,9188.106,6784.177,310.807,NA,1564.52,NA,NA,NA,NA,NA,847.311,235.351,236.089,2226.635,1009.423,1088.289,411.373,484.381,4356.123,NA,1972.488,2411.831,17.861,0,1927.45,362.93,NA,NA,NA,167.769,NA,120.088,6050.125,NA,NA,NA,NA,837.734,-602.823,NA,NA,NA,9142.208,NA,NA,35.102,"A","MEX","Grupo Industrial Maseca SA De CV","311211","2040"
"3897","220508","INDL","C","I","HIST_STD","2009Q1","2009Q1",1,2009,2009-03-31,4983.631,NA,522.588,9560.635,6980.877,177.488,NA,1647.421,140.34,NA,NA,NA,NA,811.024,200.98,196.748,1858.68,1169.599,1099.71,336.809,410.952,4286.93,NA,2863.537,2458.445,9.307,0,2047.493,400.072,NA,NA,NA,125.43,NA,5.412,1647.421,NA,NA,NA,NA,196.748,367.956,NA,NA,NA,2458.445,NA,NA,9.307,"A","MEX","Grupo Industrial Maseca SA De CV","311211","2040"
"3898","220508","INDL","C","I","HIST_STD","2009Q2","2009Q2",2,2009,2009-06-30,6139.335,NA,1295.279,10694.878,6906.089,779.335,NA,1690.955,187.498,390.667,NA,NA,NA,797.776,233.324,228.287,2459.007,1996.001,1485.772,317.576,390.865,4274.168,NA,2846.905,2488.731,25.152,0,2097.866,406.911,NA,NA,NA,894.96,NA,72.306,3338.376,NA,NA,NA,NA,425.033,-232.372,398.64,NA,NA,4947.175,NA,NA,34.459,"A","MEX","Grupo Industrial Maseca SA De CV","311211","2040"
"3899","220508","INDL","C","I","HIST_STD","2009Q3","2009Q3",3,2009,2009-09-30,6947.036,NA,1618.21,11493.166,7108.907,493.914,NA,1788.989,371.601,397.425,NA,NA,NA,825.602,207.696,202.815,2728.814,2563.747,1508.615,298.071,370.925,4278.793,NA,3682.213,2614.591,34.279,0,2243.666,454.677,NA,NA,NA,1224.662,NA,138.737,5127.365,NA,NA,NA,NA,627.851,-502.179,596.647,NA,NA,7561.766,NA,NA,68.738,"A","MEX","Grupo Industrial Maseca SA De CV","311211","2040"
"3900","220508","INDL","C","I","HIST_STD","2009Q4","2009Q4",4,2009,2009-12-31,5342.625,NA,893.92,9878.42,6660.679,994.281,NA,1924.06,164.922,418.304,NA,NA,NA,861.713,255.316,253.727,2129.83,1524.154,1388.403,315.315,388.678,4294.18,NA,2164.064,2785.773,32.351,0,2397.095,473.035,NA,NA,NA,364.183,NA,230.473,7051.425,NA,NA,NA,NA,881.578,96.805,541.794,NA,NA,10347.539,NA,NA,101.089,"A","MEX","Grupo Industrial Maseca SA De CV","311211","2040"
"3901","220508","INDL","C","I","HIST_STD","2010Q1","2010Q1",1,2010,2010-03-31,5268.865,NA,637.46,9758.614,6848.148,971.624,NA,2079.568,144.975,415.537,NA,NA,NA,856.9,191.273,187.468,1681.023,1253.675,1347.802,284.589,363.683,4236.881,NA,2520.869,2936.468,22.066,0,2572.785,493.217,NA,NA,NA,-123.882,NA,14.16,2079.568,NA,NA,NA,NA,191.273,448.807,-153.954,NA,NA,2936.468,NA,NA,22.066,"A","MEX","Grupo Industrial Maseca SA De CV","311211","2040"
"3902","220508","INDL","C","I","HIST_STD","2010Q2","2010Q2",2,2010,2010-06-30,6094.601,NA,1679.942,10702.366,6674.605,929.658,NA,2099.287,165.68,414.895,NA,NA,NA,843.625,197.77,193.839,2747.301,2331.984,1395.957,275.466,354.759,4209.785,NA,2336.868,2942.912,33.564,0,2588.153,488.866,NA,NA,NA,904.272,NA,56.906,4178.855,NA,NA,NA,NA,389.042,-617.471,-152.105,NA,NA,5879.381,NA,NA,55.629,"A","MEX","Grupo Industrial Maseca SA De CV","311211","2040"
"3903","220508","INDL","C","I","HIST_STD","2010Q3","2010Q3",3,2010,2010-09-30,5806.832,NA,1154.519,10431.048,6895.117,193.786,NA,2039.954,146.326,380.69,NA,NA,NA,877.892,224.849,220.512,2591.284,1861.891,1369.884,306.481,385.275,4217.952,NA,2958.843,2917.846,4.113,0,2532.571,492.617,NA,NA,NA,388.352,NA,134.827,6218.81,NA,NA,NA,NA,613.891,-461.454,-155.231,NA,NA,8797.227,NA,NA,51.516,"A","MEX","Grupo Industrial Maseca SA De CV","311211","2040"
"3904","220508","INDL","C","I","HIST_STD","2010Q4","2010Q4",4,2010,2010-12-31,5712.064,NA,1448.724,10326.903,7161.783,269.522,NA,2106.616,8.202,27.5,NA,NA,NA,985.432,264.361,266.647,2568.31,1969.734,893.515,405.178,483.475,4208.221,NA,2831.94,3092.048,27.692,0,2608.573,501.957,NA,NA,NA,524.904,NA,193.12,8325.426,NA,NA,NA,NA,878.252,-438.48,-547.523,NA,NA,11889.275,NA,NA,79.208,"A","MEX","Grupo Industrial Maseca SA De CV","311211","2040"
"3905","220508","INDL","C","I","HIST_STD","2011Q1","2011Q1",1,2011,2011-03-31,6822.528,NA,1434.362,11331.981,7583.034,373.375,NA,2150.379,499.494,24.983,NA,NA,NA,1023.716,314.819,308.552,1970.238,2703.623,716.581,416.756,507.503,4078.131,NA,4307.739,3174.095,21.655,7.979,2666.592,508.234,NA,NA,NA,143.217,NA,7.231,2150.379,NA,NA,NA,NA,314.819,593.861,481.25,NA,NA,3174.095,NA,NA,21.655,"A","MEX","Grupo Industrial Maseca SA De CV","311211","2040"
"3906","220508","INDL","C","I","HIST_STD","2011Q2","2011Q2",2,2011,2011-06-30,4671.156,NA,328.755,9163.615,7012.208,385.566,NA,2488.314,8.623,22.509,NA,NA,NA,1153.459,354.507,347.576,1044.747,1107.475,726.658,474.458,561.936,4058.89,NA,3121.025,3641.773,28.049,9.218,3079.837,582.305,NA,NA,NA,-958.566,NA,65.628,4638.693,NA,NA,NA,NA,669.325,1519.353,-16.185,NA,NA,6815.868,NA,NA,49.704,"A","MEX","Grupo Industrial Maseca SA De CV","311211","2040"
"3907","220508","INDL","C","I","HIST_STD","2011Q3","2011Q3",3,2011,2011-09-30,6271.097,NA,1457.463,10729.984,7344.007,551.689,NA,3235.823,8.997,19.898,NA,NA,NA,1104.363,338.479,331.798,1644.588,2325.813,736.21,363.473,451.434,4037.154,NA,3912.965,4340.186,NA,12.522,3888.752,640.407,NA,NA,NA,158.453,NA,121.932,7874.515,NA,NA,NA,NA,1007.805,919.512,-20.247,NA,NA,11156.054,NA,NA,34.124,"A","MEX","Grupo Industrial Maseca SA De CV","311211","2040"
"3908","220508","INDL","C","I","HIST_STD","2011Q4","2011Q4",4,2011,2011-12-31,7152.282,NA,2158.646,11618.872,7853.12,210.906,NA,3091.07,9.333,17.205,NA,NA,NA,1138.616,471.227,480.885,3846.883,2821.997,629.517,514.308,566.942,4033.573,NA,2971.968,4229.686,12.553,16.219,3662.744,555.455,NA,NA,878.56,878.286,NA,196.357,10965.585,NA,NA,NA,NA,1479.032,-1515.903,0,NA,NA,15385.74,NA,NA,46.677,"A","MEX","Grupo Industrial Maseca SA De CV","311211","2040"
"3909","220508","INDL","C","I","HIST_STD","2012Q1","2012Q1",1,2012,2012-03-31,7623.421,NA,2369.478,12058.932,7941.527,220.302,NA,3220.624,9.874,14.323,NA,NA,NA,1052.584,90.314,88.464,3899.294,3166.302,634.957,294.16,384.667,4007.704,NA,3387.252,4273.208,12.787,51.023,3888.541,616.894,NA,NA,NA,178.71,NA,54.129,3220.624,NA,NA,NA,NA,90.314,-43.125,NA,NA,NA,4273.208,NA,NA,12.787,"A","MEX","Grupo Industrial Maseca SA De CV","311211","2040"
"3910","220508","INDL","C","I","HIST_STD","2012Q2","2012Q2",2,2012,2012-06-30,7164.404,NA,1550.288,11644.365,8412.646,317.178,NA,3188.276,10.617,11.158,NA,NA,NA,1248.508,480.371,471.118,2587.82,2280.347,644.945,491.911,581.644,4044.613,NA,4140.997,4427.468,15.516,0,3855.14,666.864,NA,NA,NA,-606.936,NA,169.855,6408.9,NA,NA,NA,NA,570.686,1268.35,NA,NA,NA,8700.676,NA,NA,28.303,"A","MEX","Grupo Industrial Maseca SA De CV","311211","2040"
"3911","220508","INDL","C","I","HIST_STD","2012Q3","2012Q3",3,2012,2012-09-30,8646.502,NA,3148.892,13165.377,8264.985,180.557,NA,3087.329,11.398,7.901,NA,NA,NA,1221.169,317.871,311.54,4383.868,3934.033,653.601,450.887,538.572,4079.481,NA,3990.911,4308.498,10.972,9.095,3769.926,673.502,NA,NA,NA,954.7,NA,280.978,9496.229,NA,NA,NA,NA,888.557,-527.698,NA,NA,NA,13009.174,NA,NA,39.275,"A","MEX","Grupo Industrial Maseca SA De CV","311211","2040"
"3912","220508","INDL","C","I","HIST_STD","2012Q4","2012Q4",4,2012,2012-12-31,8158.176,NA,2756.994,12793.472,8675.715,244.989,NA,3363.39,12.171,4.645,NA,NA,NA,1200.886,464.331,464.832,4674.763,3236.283,572.552,512.839,556.597,4157.467,NA,3189.422,4564.276,3.846,27.877,4007.679,616.412,NA,NA,968.765,351.538,NA,437.973,12859.619,NA,NA,NA,NA,1352.888,-818.593,NA,NA,NA,17573.45,NA,NA,43.121,"A","MEX","Grupo Industrial Maseca SA De CV","311211","2040"
"3913","220508","INDL","C","I","HIST_STD","2013Q1","2013Q1",1,2013,2013-03-31,8071.436,NA,1964.973,12610.188,9044.026,329.522,NA,2760.686,14.192,NA,NA,NA,NA,1193.389,375.294,368.31,4199.084,2701.247,549.01,541.339,625.382,4130.246,NA,3422.225,3954.075,5.139,14.358,3328.693,553.649,NA,NA,NA,-635.253,NA,48.012,2760.686,NA,NA,NA,NA,375.294,479.36,NA,NA,NA,3954.075,NA,NA,5.139,"A","MEX","Grupo Industrial Maseca SA De CV","311211","2040"
"3914","220508","INDL","C","I","HIST_STD","2013Q2","2013Q2",2,2013,2013-06-30,8048.956,NA,2347.995,12639.805,8639.844,255.199,NA,2924.036,14.029,NA,NA,NA,NA,1250.536,523.544,514.22,4463.815,3130.863,563.412,657.527,739.309,4188.396,NA,3250.422,4174.572,4.808,23.152,3435.263,488.075,NA,NA,NA,-203.509,NA,177.296,5684.722,NA,NA,NA,NA,898.838,215.229,NA,NA,NA,8128.646,NA,NA,9.946,"A","MEX","Grupo Industrial Maseca SA De CV","311211","2040"
"3915","220508","INDL","C","I","HIST_STD","2013Q3","2013Q3",3,2013,2013-09-30,7775.817,NA,1679.956,12477.866,9060.929,308.436,NA,2901.063,NA,NA,NA,NA,NA,1270.838,428.766,421.084,3520.866,2524.412,579.157,626.991,708.896,4301.095,NA,3881.466,4171.901,4.538,17.422,3463.005,544.52,NA,NA,NA,-938.389,NA,360.709,8585.785,NA,NA,NA,NA,1327.604,1157.395,NA,NA,NA,12300.547,NA,NA,14.484,"A","MEX","Grupo Industrial Maseca SA De CV","311211","2040"
"3916","220508","INDL","C","I","HIST_STD","2013Q4","2013Q4",4,2013,2013-12-31,4440.185,NA,1358.361,11581.41,7015.765,39.642,NA,2914.409,1686.808,NA,NA,NA,NA,1220.869,440.374,459.506,2641.232,3647.105,624.718,613.225,650.472,4382.194,NA,1684.808,4135.278,9.001,2.31,3484.806,568.087,NA,NA,1051.58,-1382.413,NA,513.089,11500.194,NA,NA,NA,NA,1767.978,2033.531,1533.184,NA,NA,16435.825,NA,NA,23.485,"A","MEX","Grupo Industrial Maseca SA De CV","311211","2040"
"3917","220508","INDL","C","I","HIST_STD","2014Q1","2014Q1",1,2014,2014-03-31,4982.387,NA,1281.483,11972.465,7030.29,177.944,NA,2491.284,1410,NA,NA,NA,NA,1271.323,322.278,317.596,2904.804,4003.31,640.361,508.255,690.291,4340.443,NA,1824.524,3762.607,26.827,7.925,3072.316,573.107,NA,NA,NA,32.876,NA,29.747,2491.284,NA,NA,NA,NA,322.278,-264.569,NA,NA,NA,3762.607,NA,NA,26.827,"A","MEX","Grupo Industrial Maseca SA De CV","311211","2040"
"3918","220508","INDL","C","I","HIST_STD","2014Q2","2014Q2",2,2014,2014-06-30,5332.282,NA,2342.396,12259.616,7401.078,154.875,NA,2636.775,220,550,NA,NA,NA,1374.802,376.53,370.789,3755.314,3366.359,1207.477,587.35,769.317,4374.163,NA,1355.046,4001.494,21.264,0,3242.26,605.485,NA,NA,NA,1099.463,NA,113.916,5128.059,NA,NA,NA,NA,698.808,-1116.318,-780,NA,NA,7764.101,NA,NA,48.091,"A","MEX","Grupo Industrial Maseca SA De CV","311211","2040"
"3919","220508","INDL","C","I","HIST_STD","2014Q3","2014Q3",3,2014,2014-09-30,4628.841,NA,1791.979,11198.184,7387.664,154.072,NA,2409.956,NA,NA,NA,NA,NA,1364.887,362.415,356.933,2964.332,2901.667,618.669,544.493,719.357,4140.626,NA,1221.209,3774.843,10.426,22.969,3055.486,622.561,NA,NA,NA,570.798,NA,299.45,7210.618,NA,NA,NA,NA,1067.964,-440.574,NA,NA,NA,11200.047,NA,NA,58.517,"A","MEX","Grupo Industrial Maseca SA De CV","311211","2040"
"3920","220508","INDL","C","I","HIST_STD","2014Q4","2014Q4",4,2014,2014-12-31,4375.184,NA,1658.437,10908.911,7692.92,237.172,NA,2496.33,NA,NA,NA,NA,NA,1377.73,326.881,342.893,2540.838,2291.459,652.07,481.277,615.373,4076.425,NA,1570.252,3874.06,7.186,105.316,3258.687,657.041,NA,NA,NA,142.604,NA,343.813,9706.948,NA,NA,NA,NA,1394.845,100.394,NA,NA,NA,15074.107,NA,NA,65.703,"A","MEX","Grupo Industrial Maseca SA De CV","311211","2040"
"3921","220508","INDL","C","I","HIST_STD","2015Q1","2015Q1",1,2015,2015-03-31,4610.967,NA,1216.526,11045.925,8063.522,220.479,NA,2521.872,NA,NA,NA,NA,NA,1313.214,373.96,370.602,2541.902,2038.81,667.773,528.275,712.764,4065.84,NA,1804.058,3835.086,5.423,20.262,3122.322,580.188,NA,NA,NA,-335.701,NA,63.949,2521.872,NA,NA,NA,NA,373.96,-1.062,NA,NA,NA,3835.086,NA,NA,5.423,"A","MEX","Grupo Industrial Maseca SA De CV","311211","2040"
"3922","220508","INDL","C","I","HIST_STD","2015Q2","2015Q2",2,2015,2015-06-30,5785.985,NA,2403.488,12219.247,8094.512,517.763,NA,2526.569,NA,NA,NA,NA,NA,1405.95,444.556,440.659,3200.982,3192.378,670.831,574.998,758.895,4140.502,NA,2020.175,3932.519,4.175,9.135,3173.624,637.92,NA,NA,NA,854.512,NA,202.985,5048.441,NA,NA,NA,NA,818.516,-658.442,NA,NA,NA,7767.605,NA,NA,9.598,"A","MEX","Grupo Industrial Maseca SA De CV","311211","2040"
"3923","220508","INDL","C","I","HIST_STD","2015Q3","2015Q3",3,2015,2015-09-30,5827.777,NA,2029.055,12382.693,8652.757,99.79,NA,2513.902,NA,NA,NA,NA,NA,1414.264,564.438,560.783,3637.581,2804.688,660.066,559.496,742.866,4199.57,NA,1992.338,3928.166,2.572,35.672,3185.3,635.726,NA,NA,NA,480.079,NA,338.133,7562.343,NA,NA,NA,NA,1382.954,-1095.257,NA,NA,NA,11695.771,NA,NA,12.17,"A","MEX","Grupo Industrial Maseca SA De CV","311211","2040"
"3924","220508","INDL","C","I","HIST_STD","2015Q4","2015Q4",4,2015,2015-12-31,5514.737,NA,1615.502,12302.185,9465.586,534.466,NA,2701.569,NA,NA,NA,NA,NA,1474.008,822.379,830.86,3077.327,2087.683,491.34,549.247,734.189,4346.567,NA,1821.838,4175.577,3.117,20.362,3441.388,719.457,NA,NA,1264.608,-566.157,NA,616.934,10263.912,NA,NA,NA,NA,2205.333,-536.489,NA,NA,NA,15871.348,NA,NA,15.287,"A","MEX","Grupo Industrial Maseca SA De CV","311211","2040"
"3925","220508","INDL","C","I","HIST_STD","2016Q1","2016Q1",1,2016,2016-03-31,6065.758,NA,1482.511,12833.141,9828.978,410.292,NA,2696.629,NA,NA,NA,NA,NA,1413.276,359.279,356.164,2974.968,2236.472,507,529.762,717.051,4431.703,NA,2680.498,4109.905,3.932,21.153,3392.854,675.072,NA,NA,NA,42.811,NA,162.262,2696.629,NA,NA,NA,NA,359.279,102.358,NA,NA,NA,4109.905,NA,NA,3.932,"A","MEX","Grupo Industrial Maseca SA De CV","311211","2040"
"3926","220508","INDL","C","I","HIST_STD","2016Q2","2016Q2",2,2016,2016-06-30,8434.928,NA,3626.643,15133.999,10053.839,585.385,NA,2977.879,NA,NA,NA,NA,NA,1466.669,558.5,553.53,4810.376,4300.433,514.066,570.121,759.067,4522.457,NA,3039.167,4381.916,3.838,0,3685.481,707.602,NA,NA,NA,2180.187,NA,330.764,5674.508,NA,NA,NA,NA,917.779,-1733.049,NA,NA,NA,8491.821,NA,NA,7.77,"A","MEX","Grupo Industrial Maseca SA De CV","311211","2040"
"3927","220508","INDL","C","I","HIST_STD","2016Q3","2016Q3",3,2016,2016-09-30,8829.724,NA,3330.067,15566.239,10660.79,773.448,NA,3084.371,NA,NA,NA,NA,NA,1563.025,558.123,553.604,4020.349,4104.251,531.018,642.238,832.258,4691.218,NA,4035.927,4512.779,3.909,0,3815.138,730.767,NA,NA,NA,1883.61,NA,516.1602,8758.879,NA,NA,NA,NA,1475.902,-943.022,NA,NA,NA,13004.6,NA,NA,11.679,"A","MEX","Grupo Industrial Maseca SA De CV","311211","2040"
"3928","220508","INDL","C","I","HIST_STD","2016Q4","2016Q4",4,2016,2016-12-31,8505.206,NA,2085.522,15440.448,11115.106,3019.105,NA,3409.502,NA,NA,NA,NA,NA,1455.758,514.353,497.369,3426.575,3525.223,512.97,532.007,716.216,4916.803,NA,2059.526,4861.316,8.896,0,4149.044,739.542,NA,NA,NA,135.358,NA,838.781,12168.381,NA,NA,NA,NA,1990.255,-349.248,NA,NA,NA,17865.916,NA,NA,20.575,"A","MEX","Grupo Industrial Maseca SA De CV","311211","2040"
"3929","220509","INDL","C","I","HIST_STD","2000Q2","2000Q2",2,2000,2000-06-30,1405.272,219.018,592.37,6548.232,888.253,176.896,NA,NA,112.538,NA,NA,NA,NA,NA,NA,NA,678.185,923.926,0,NA,NA,4633.443,NA,492.037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1244.258,NA,NA,NA,NA,NA,NA,NA,NA,NA,1592.11,NA,NA,140.418,"A","MEX","Grupo Mexico S.A.B. de C.V.","212","1000"
"3930","220509","INDL","C","I","HIST_STD","2004Q1","2004Q1",1,2004,2004-03-31,1629.956,NA,NA,6680.626,-379.365,584.819,NA,440.057,184.994,2654.502,NA,NA,NA,433.176,NA,165.639,533.791,831.687,3453.438,333.037,403.164,4786.999,NA,377.435,873.233,55.927,NA,470.069,30.012,NA,NA,NA,24.649,NA,78.588,440.057,NA,NA,NA,NA,165.639,-54.978,-39.519,NA,NA,873.233,NA,NA,55.927,"A","MEX","Grupo Mexico S.A.B. de C.V.","212","1000"
"3931","220509","INDL","C","I","HIST_STD","2004Q2","2004Q2",2,2004,2004-06-30,1733.806,NA,NA,6843.389,-252.506,671.801,NA,522.841,154.77,2568.91,NA,NA,NA,472.425,NA,197.493,565.622,797.235,3407.777,377.044,445.75,4780.324,NA,378.574,995.266,56.625,NA,549.516,26.675,NA,NA,NA,74.17,NA,164.749,962.897,NA,NA,NA,NA,363.132,-86.809,-242.568,NA,NA,1868.499,NA,NA,112.553,"A","MEX","Grupo Mexico S.A.B. de C.V.","212","1000"
"3932","220509","INDL","C","I","HIST_STD","2004Q3","2004Q3",3,2004,2004-09-30,1755.882,NA,NA,6894.464,-109.564,624.789,NA,551.146,158.818,2270.451,NA,NA,NA,471.239,NA,136.629,611.591,943.595,3127.438,375.153,444.735,4817.791,NA,413.557,1022.385,59.68,NA,577.65,26.504,NA,NA,NA,217.817,NA,277.985,1514.044,NA,NA,NA,NA,499.761,-132.778,-535.123,NA,NA,2890.884,NA,NA,172.232,"A","MEX","Grupo Mexico S.A.B. de C.V.","212","1000"
"3933","220509","INDL","C","I","HIST_STD","2004Q4","2004Q4",4,2004,2004-12-31,2341.028,NA,NA,7540.45,2192.588,973.545,NA,NA,214.943,2258.758,NA,NA,NA,NA,NA,NA,673.4,1287.177,3128.818,NA,NA,4885.338,NA,586.437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,450.581,2124.576,NA,NA,NA,NA,783.74,NA,-503.35,NA,NA,4205.848,NA,NA,226.186,"A","MEX","Grupo Mexico S.A.B. de C.V.","212","1000"
"3934","220509","INDL","C","I","HIST_STD","2005Q1","2005Q1",1,2005,2005-03-31,2194.685,NA,NA,7447.599,2435.754,949.373,NA,NA,100.452,2110.11,NA,NA,NA,1246.134,NA,250.62,533.494,1064.48,2970.882,530.771,614.17,4929.476,NA,542.408,1246.134,51.614,631.964,631.964,NA,NA,NA,NA,-93.58,NA,135.581,NA,NA,NA,NA,NA,250.62,12.28,-278.193,NA,NA,1246.134,NA,NA,51.614,"A","MEX","Grupo Mexico S.A.B. de C.V.","212","1000"
"3935","220509","INDL","C","I","HIST_STD","2005Q2","2005Q2",2,2005,2005-06-30,1953.242,NA,NA,7259.418,2693.921,641.762,NA,NA,63.213,1866.525,NA,NA,NA,1303.53,NA,261.04,551.266,914.773,2764.852,511.848,606.507,4988.214,NA,497.731,1303.53,40.917,697.023,697.023,NA,NA,NA,NA,-284.777,NA,261.222,NA,NA,NA,NA,NA,489.49,-26.531,-593.784,NA,NA,2549.664,NA,NA,92.531,"A","MEX","Grupo Mexico S.A.B. de C.V.","212","1000"
"3936","220509","INDL","C","I","HIST_STD","2005Q3","2005Q3",3,2005,2005-09-30,2143.871,NA,NA,6854.511,2889.66,995.594,NA,NA,25.598,1644.434,NA,NA,NA,1255.719,NA,275.619,399.091,883.978,2140.375,586.051,679.827,4572.22,NA,454.951,1255.719,49.408,575.892,575.892,NA,NA,NA,NA,-32.607,NA,442.325,NA,NA,NA,NA,NA,765.109,-17.37,-479.086,NA,NA,3805.383,NA,NA,141.939,"A","MEX","Grupo Mexico S.A.B. de C.V.","212","1000"
"3937","220509","INDL","C","I","HIST_STD","2005Q4","2005Q4",4,2005,2005-12-31,2334.984,400.409,536.04,7476.93,3206.281,1263.781,NA,NA,69.306,1548.235,NA,NA,NA,1384.02,NA,298.318,419.52,1005.755,2083.937,635.71,732.881,4617.121,NA,551.727,1384.02,46.268,651.139,651.139,NA,NA,NA,NA,NA,NA,559.383,NA,NA,NA,NA,NA,1063.427,-37.799,-537.502,0,NA,5189.403,0,NA,188.207,"A","MEX","Grupo Mexico S.A.B. de C.V.","212","1000"
"3938","220509","INDL","C","I","HIST_STD","2006Q1","2006Q1",1,2006,2006-03-31,26627.3341,NA,NA,78021.2449,34448.469,14706.6003,NA,4491.33,771.7201,16738.2382,NA,NA,NA,10340.207,4905.943,3573.081,4944.0085,12010.5441,19441.5854,7787.951,8955.695,46877.0604,NA,5234.4293,14831.537,441.247,0,5875.842,1384.512,NA,NA,NA,-137.923,NA,1717.136,4491.33,NA,NA,NA,NA,4905.943,-293.392,-40.114,NA,NA,14831.537,NA,NA,441.247,"A","MEX","Grupo Mexico S.A.B. de C.V.","212","1000"
"3939","220509","INDL","C","I","HIST_STD","2006Q2","2006Q2",2,2006,2006-06-30,2756.876,NA,NA,7669.83,3441.601,1530.942,NA,661.834,100.218,1893.582,NA,NA,NA,852.846,480.531,353.046,476.368,827.598,2252.384,722.449,816.843,4511.292,NA,625.843,1514.68,24.442,0,697.837,36.003,NA,NA,NA,-312.37,NA,285.169,1207.263,NA,NA,NA,NA,684.07,-56.848,387.66,NA,NA,2843.299,NA,NA,63.736,"A","MEX","Grupo Mexico S.A.B. de C.V.","212","1000"
"3940","220509","INDL","C","I","HIST_STD","2006Q3","2006Q3",3,2006,2006-09-30,3032.916,NA,NA,8084.964,3694.074,1742.071,NA,665.999,105.373,1886.332,NA,NA,NA,981.635,536.134,392.686,500.358,876.935,2277.749,862.4,947.138,4620.287,NA,623.317,1647.634,35.91,0,700.496,34.497,NA,NA,NA,-97.669,NA,4522.827,16169.622,NA,NA,NA,NA,16685.235,-956.154,4219.911,NA,NA,51788.5,NA,NA,1197.894,"A","MEX","Grupo Mexico S.A.B. de C.V.","212","1000"
"3941","220509","INDL","C","I","HIST_STD","2006Q4","2006Q4",4,2006,2006-12-31,3687.283,NA,468.255,8915.626,3967.496,2230.384,NA,764.589,188.037,1878.537,NA,NA,NA,1103.945,658.664,452.944,450.083,1269.846,2333.529,1024.679,1072.898,4405.8,NA,825.008,1868.534,32.463,0,795.636,31.047,NA,NA,0.2,85.301,NA,709.014,2637.851,NA,NA,NA,NA,1529.699,-30.56,452.81,NA,NA,6359.467,NA,NA,160.06,"A","MEX","Grupo Mexico S.A.B. de C.V.","212","1000"
"3942","220509","INDL","C","I","HIST_STD","2007Q1","2007Q1",1,2007,2007-03-31,39925.178,NA,3322.939,119845.601,56747.245,24934.658,NA,4772.134,807.693,21913.754,NA,NA,NA,12951.472,7241.425,5462.289,5497.857,11216.439,32750.775,9880.138,11306.581,63102.654,NA,8612.41,17723.606,476.809,0,6417.025,1644.891,NA,NA,NA,646.902,NA,1172.638,4772.134,NA,NA,NA,NA,7241.425,-236.977,-25.27,NA,NA,17723.606,NA,NA,476.809,"A","MEX","Grupo Mexico S.A.B. de C.V.","212","1000"
"3943","220509","INDL","C","I","HIST_STD","2007Q2","2007Q2",2,2007,2007-06-30,42004.5139,NA,NA,99472.4293,48436.624,21594.7795,NA,7470.539,2419.6725,19755.3014,NA,NA,NA,15818.901,7702.58,5608.176,5481.8761,11380.7835,24278.6458,13879.842,15221.7,53170.0916,NA,11784.8662,23289.44,494.345,0,8067.74,597.201,NA,NA,NA,-52.569,NA,2502.561,13831.623,NA,NA,NA,NA,11212.783,-248.775,-165.453,NA,NA,41477.991,NA,NA,983.684,"A","MEX","Grupo Mexico S.A.B. de C.V.","212","1000"
