"Anio","Trimestre","Empresa","NombreCorto","NombreLargo","SIC","NAICS","Activos","Inventarios","PasivoCirc","PasivoLP","PPE","CPP","Efectivo","GC","CBV","UOAD","Ventas","IGR","Deuda","CPC","GO","GVGA","Precio_Accion","mkt_capital","No_Acciones"
2016,2,"MEGACABLE HOLDINGS S.A.B DE C.V.","MEGACABLE","MEGACABLE HOLDINGS",4899,517919,31391.888,692.765,7459.737,2917.378,18787.231,3241.381,2857.543,1456.76794433594,1399.791015625,1194.41296386719,4222.666015625,48.734001159668,113.541999816895,2070.50805664062,3028.2529296875,1628.4619140625,70383.9741,63636.6591,0.904135634762346
2016,3,"MEGACABLE HOLDINGS S.A.B DE C.V.","MEGACABLE","MEGACABLE HOLDINGS",4899,517919,31390.771,904.675,4753.579,4805.108,19719.297,2883.165,1674.295,633.158020019531,1440.94201660156,1039.51000976562,4219.505859375,55.306999206543,2086.1689453125,1986.35009765625,3179.99584960938,1739.05383300781,36250.6989,63851.4447,1.76138520463119
2016,4,"MEGACABLE HOLDINGS S.A.B DE C.V.","MEGACABLE","MEGACABLE HOLDINGS",4899,517919,32662.839,504.568,4871.244,4897.396,21522.095,3071.708,1153.996,2144.419921875,1455.91101074219,1292.36804199219,4455.7509765625,49.5029983520508,2070.51904296875,2121.90209960938,3163.3828125,1707.47180175781,15786.6506,59633.0567,3.77743564553205
2017,1,"MEGACABLE HOLDINGS S.A.B DE C.V.","MEGACABLE","MEGACABLE HOLDINGS",4899,517919,33124.855,624.924,4073.686,4752.488,22228.064,3297.333,1944.128,2031.30798339844,1233.31701660156,1344.15698242188,4289.9482421875,56.6419982910156,2065.21118164062,1112.26306152344,2945.79125976562,1712.47424316406,12252.8367,62339.3545,5.08774874148123
2017,2,"MEGACABLE HOLDINGS S.A.B DE C.V.","MEGACABLE","MEGACABLE HOLDINGS",4899,517919,33891.383,485.72,3317.057,6573.358,22625.575,3110.318,2258.534,437.364013671875,1136.98095703125,1331.32202148438,4129.83984375,91.6100006103516,3779.05419921875,1175.42700195312,2798.51782226562,1661.53686523438,NA,63009.4853,NA
2017,3,"MEGACABLE HOLDINGS S.A.B DE C.V.","MEGACABLE","MEGACABLE HOLDINGS",4899,517919,35188.135,551.189,3441.258,6670.5,23172.019,2803.422,3049.827,1227.76000976562,1182.51794433594,1326.70397949219,4351.5517578125,98.9010009765625,3782.22412109375,1305.1259765625,3024.84765625,1842.32971191406,82812.7707,65080.0179,0.78586934539071
2017,4,"MEGACABLE HOLDINGS S.A.B DE C.V.","MEGACABLE","MEGACABLE HOLDINGS",4899,517919,36454.994,427.22,3633.905,6720.795,24384.668,2570.804,3116.701,571.357971191406,1263.18603515625,1322.84497070312,4515.4990234375,92.25,3926.77783203125,1245.62805175781,3192.65405273438,1929.46801757812,37934.3807,68739.9634,1.81207554022359
2008,4,"MEXICHEM S.A.B DE C.V.","MEXICHEM","MEXICHEM",2821,325211,33163.733,4008.206,13816.425,9085.105,12673.54,7864.771,4041.925,NA,NA,NA,NA,NA,9085.10546875,5502.1533203125,NA,NA,9236.5,20612.9283,2.23168173009257
2009,1,"MEXICHEM S.A.B DE C.V.","MEXICHEM","MEXICHEM",2821,325211,32407.053,3399.365,12720.73,9170.102,13258.378,5503.747,2715.257,1125.54895019531,5009.6591796875,1291.32604980469,7738.26611328125,201.220001220703,9170.1015625,6115.35009765625,6446.93994140625,1437.28076171875,14126.7,16266.4322,1.15146723580171
2009,2,"MEXICHEM S.A.B DE C.V.","MEXICHEM","MEXICHEM",2821,325211,31472.095,2844.112,11063.97,9141.391,13578.86,4346.217,2810.419,NA,4450.52099609375,1212.72705078125,7183.85009765625,170.574005126953,9141.390625,5607.93212890625,5971.123046875,1520.60205078125,918.9555,27412.5604,29.8301282271013
2009,3,"MEXICHEM S.A.B DE C.V.","MEXICHEM","MEXICHEM",2821,325211,35780.581,2934.696,10122.515,10051.553,14369.303,4977.412,5387.314,NA,4803.43017578125,1479.48498535156,7701.0849609375,131.986999511719,10051.552734375,6179.35791015625,6221.60009765625,1418.169921875,91140,36414,0.399539170506912
2009,4,"MEXICHEM S.A.B DE C.V.","MEXICHEM","MEXICHEM",2821,325211,40521.407,2988.151,10384.627,14177.363,14534.084,5340.08,10366.525,NA,5257.7177734375,1013.44598388672,8075.66796875,168.464996337891,14177.36328125,5820.22705078125,7062.22216796875,1804.50439453125,79038,44964,0.56889091323161
2010,1,"MEXICHEM S.A.B DE C.V.","MEXICHEM","MEXICHEM",2821,325211,39250.748,3811.975,10208.463,12792.898,15818.788,5493.49,4793.895,4008.912109375,5102.30712890625,1360.60095214844,7999.84814453125,235.89599609375,12792.8984375,7031.25,6639.2470703125,1536.93994140625,88794,66240,0.745996351104804
2010,2,"MEXICHEM S.A.B DE C.V.","MEXICHEM","MEXICHEM",2821,325211,42506.541,4284.949,10360.217,15019.704,16359.737,5897.089,6463.939,-3273.36401367188,5729.8291015625,1594.458984375,8918.8740234375,268.263000488281,15019.7041015625,7424.64111328125,7324.4150390625,1594.5859375,19482.3996,60390,3.09972083726278
2010,3,"MEXICHEM S.A.B DE C.V.","MEXICHEM","MEXICHEM",2821,325211,41993.632,4132.838,10010.048,13697.295,16847.272,5260.481,5745.873,406.135986328125,6710.6630859375,1843.60498046875,10058.9443359375,303.713989257812,13697.294921875,7829.76123046875,8215.33984375,1504.6767578125,1122.8193,63468,56.5255691632661
2010,4,"MEXICHEM S.A.B DE C.V.","MEXICHEM","MEXICHEM",2821,325211,49956.857,4484.498,11647.04,15824.157,20426.573,6280.54,6604.693,417.85400390625,6559.92578125,852.6669921875,9499.1171875,290.276000976562,15824.1572265625,7579.52880859375,8646.4501953125,2086.5244140625,101382.75,79578,0.78492642979205
2011,1,"MEXICHEM S.A.B DE C.V.","MEXICHEM","MEXICHEM",2821,325211,52501.451,4700.741,16536.398,11737.455,21164.643,7241.944,4091.08,334.361999511719,8245.65625,1992.5439453125,12186.8974609375,326.427001953125,11737.455078125,10191.9228515625,10194.353515625,1948.697265625,107163,80172,0.748131351305954
2011,2,"MEXICHEM S.A.B DE C.V.","MEXICHEM","MEXICHEM",2821,325211,55349.291,6121.004,17531.216,11969.151,21214.248,8219.123,5369.27,433.569000244141,7844.48388671875,2349.48706054688,12295.2724609375,359.486999511719,11969.1513671875,10706.298828125,9945.78515625,2101.30126953125,105487.2,84942,0.805235137533274
2011,3,"MEXICHEM S.A.B DE C.V.","MEXICHEM","MEXICHEM",2821,325211,58066.731,6456.679,15543.334,15680.732,22202.2,8603.194,6662.176,744.206970214844,8422.966796875,1767.16796875,12353.2158203125,330.425994873047,15680.7314453125,10593.884765625,10586.0478515625,2163.0810546875,21342.8315,75870,3.55482354813137
2011,4,"MEXICHEM S.A.B DE C.V.","MEXICHEM","MEXICHEM",2821,325211,59722.242,6657.677,15950.815,16836.01,22943.218,8289.882,7675.504,1446.05700683594,7207.505859375,1251.47497558594,10807.2890625,395.173004150391,16836.009765625,10709.4130859375,9555.814453125,2348.30859375,1118.6607,79038,70.6541313197112
2012,1,"MEXICHEM S.A.B DE C.V.","MEXICHEM","MEXICHEM",2821,325211,64596.928,6031.8,14459.109,25365.15,22887.977,8048.366,8767.176,2849.46704101562,9073.1357421875,2116.087890625,13515.0869140625,393.825012207031,21612.388671875,11464.5947265625,11398.9990234375,2325.86328125,1122.8193,88794,79.0812911748132
2012,2,"MEXICHEM S.A.B DE C.V.","MEXICHEM","MEXICHEM",2821,325211,84859.977,10094.635,19884.066,38383.858,28956.45,13615.7,6827.781,-691.090026855469,11775.1943359375,2913.77905273438,17634.00390625,542.666015625,31604.5625,16350.3388671875,14720.224609375,2945.0302734375,102312,105487.2,1.03103448275862
2012,3,"MEXICHEM S.A.B DE C.V.","MEXICHEM","MEXICHEM",2821,325211,85109.836,9966.541,18739.101,39484.964,29796.515,12918.544,7382.669,1644.83996582031,12137.05859375,2946.11889648438,17824.865234375,1971.51696777344,32282.548828125,15888.9736328125,14878.74609375,2741.6875,112884,112884,1
2012,4,"MEXICHEM S.A.B DE C.V.","MEXICHEM","MEXICHEM",2821,325211,99733.429,9739.137,19745.179,37993.51,32199.679,11863.567,21411.114,2104.18310546875,9897.837890625,477.242004394531,14423.7900390625,687.700988769531,28689.470703125,13565.6572265625,13946.5478515625,4048.7099609375,23933.1675,151431,6.32724439838563
2013,1,"MEXICHEM S.A.B DE C.V.","MEXICHEM","MEXICHEM",2821,325211,95275.361,9348.697,17890.285,36717.888,31101.045,11313.601,10962.232,1032.88500976562,10846.4599609375,1622.93395996094,15470.6328125,663.661010742188,28234.85546875,13541.0439453125,13847.69921875,3001.2392578125,30074.2393,139125,4.62605217083579
2013,2,"MEXICHEM S.A.B DE C.V.","MEXICHEM","MEXICHEM",2821,325211,99799.309,9374.3,19240.109,38705.2,32352.154,11602.107,17316.806,851.731018066406,11889.3369140625,2214.88793945312,16967.52734375,616.921020507812,29201.671875,15126.958984375,14752.6396484375,2863.302734375,1164.4052,113379,97.3707434491018
2013,3,"MEXICHEM S.A.B DE C.V.","MEXICHEM","MEXICHEM",2821,325211,102834.705,10125.058,20606.474,37535.561,35498.891,12357.885,14528.086,4549.31298828125,11743.8837890625,2235.19091796875,17089.861328125,359.893005371094,27983.9921875,16467.39453125,14854.669921875,3110.7861328125,100968,119805,1.18656405990017
2013,4,"MEXICHEM S.A.B DE C.V.","MEXICHEM","MEXICHEM",2821,325211,102550.518,9324.15,19328.409,39342.44,35817.252,12178.87,13801.881,2672.69799804688,13086.15234375,1277.45495605469,18015.5078125,642.929992675781,27477.251953125,13297.2119140625,16738.052734375,3651.900390625,151431,112896,0.745527666065733
2014,1,"MEXICHEM S.A.B DE C.V.","MEXICHEM","MEXICHEM",2821,325211,108909.46,9955.626,20266.592,40355.303,42526.858,12950.917,13450.586,2284.15698242188,12885.90234375,1332.22302246094,17369.521484375,422.472991943359,27881.96875,16072.6796875,16037.298828125,3151.396484375,139125,97020,0.697358490566038
2014,2,"MEXICHEM S.A.B DE C.V.","MEXICHEM","MEXICHEM",2821,325211,111382.153,10599.96,22192.46,39743.341,43181.543,13974.37,13567.958,1421.75805664062,13596.9482421875,2039.91198730469,18804.275390625,691.370971679688,27719.3125,17473.400390625,16764.36328125,3167.4150390625,45824.799,112728,2.45997805685956
2014,3,"MEXICHEM S.A.B DE C.V.","MEXICHEM","MEXICHEM",2821,325211,120839.822,10982.043,24451.125,45004.667,46339.119,16549.885,12095.73,966.236999511719,15524.216796875,1475.07897949219,20638.8515625,705.781982421875,33121.52734375,18080.12890625,19163.7734375,3639.556640625,1164.4052,117558,100.959700283029
2014,4,"MEXICHEM S.A.B DE C.V.","MEXICHEM","MEXICHEM",2821,325211,128579.475,11422.697,26764.748,50394.12,54960.333,16654.45,9128.577,2956.05395507812,19772.486328125,1093.07604980469,25447.3046875,1053.85205078125,34869.26953125,16624.169921875,24354.228515625,4581.7421875,102123,94101,0.921447666049763
2015,1,"MEXICHEM S.A.B DE C.V.","MEXICHEM","MEXICHEM",2821,325211,127041.274,10968.129,25099.208,50031.207,56330.282,15693.396,6162.212,1632.00500488281,16395.26171875,1374.26599121094,21982.6875,794.296997070312,35883.953125,17876.455078125,20608.421875,4213.16015625,116844,83664,0.716031631919482
2015,2,"MEXICHEM S.A.B DE C.V.","MEXICHEM","MEXICHEM",2821,325211,135274.334,11207.963,27585.211,52325.661,59884.601,17680.591,9458.954,2867.72607421875,17460.078125,2749.39306640625,24393.62109375,893.557983398438,36890.10546875,17913.28125,21644.228515625,4184.150390625,113379,95319,0.840711242822745
2015,3,"MEXICHEM S.A.B DE C.V.","MEXICHEM","MEXICHEM",2821,325211,145935.672,11487.851,29097.142,55483.106,67244.53,19161.275,9184.696,3793.67700195312,20978.783203125,2722.39697265625,28897.259765625,1071.82104492188,39310.953125,18248.283203125,26174.86328125,5196.080078125,32960.9285,87171,2.64467671170125
2015,4,"MEXICHEM S.A.B DE C.V.","MEXICHEM","MEXICHEM",2821,325211,145935.672,11487.851,29097.142,55483.106,67244.53,19161.275,9184.696,0,0,0,0,0,39310.953125,18248.283203125,0,0,1871.3655,80850,43.2037461415207
2016,1,"MEXICHEM S.A.B DE C.V.","MEXICHEM","MEXICHEM",2821,325211,152383.061,11390.279,31542.521,55348.317,74200.614,21371.053,10108.845,1885.96899414062,15565.4072265625,1883.52099609375,21759.6953125,812.810974121094,39300.37890625,16718.494140625,19876.173828125,4310.7666015625,2120.8809,88893,41.9132446333974
2016,2,"MEXICHEM S.A.B DE C.V.","MEXICHEM","MEXICHEM",2821,325211,161787.45,11903.814,35559.607,56846.906,76945.847,13230.753,12214.716,2929.4140625,19543.607421875,-2095.087890625,27898.77734375,1016.67999267578,43558.73046875,18324.10546875,29993.865234375,10450.2578125,120603,81165,0.672993209124151
2016,3,"MEXICHEM S.A.B DE C.V.","MEXICHEM","MEXICHEM",2821,325211,175982.904,12562.537,37445.894,60800.667,81632.034,16543.859,12615.341,2492.49096679688,21344.560546875,7239.0859375,29589.224609375,1106.97094726562,45201.17578125,24819.12109375,22350.138671875,1005.578125,119805,91140,0.760736196319018
2016,4,"MEXICHEM S.A.B DE C.V.","MEXICHEM","MEXICHEM",2821,325211,181574.478,12503.377,40929.447,60279.806,86634.059,13466.035,14714.148,2760.10498046875,28982.3515625,3575.78100585938,31062.111328125,1030.13305664062,47649.01953125,24016.5078125,27486.330078125,-1496.021484375,20612.9283,101382.75,4.91840598892492
2017,1,"MEXICHEM S.A.B DE C.V.","MEXICHEM","MEXICHEM",2821,325211,160126.947,12453.729,38426.197,52007.938,71141.794,15113.292,11221.891,1058.93798828125,20617.3671875,2306.71508789062,26219.591796875,902.898010253906,43497.75,26872.921875,23912.876953125,3295.509765625,16266.4322,107163,6.58798430303604
2017,2,"MEXICHEM S.A.B DE C.V.","MEXICHEM","MEXICHEM",2821,325211,159619.449,12884.324,39353.637,51365.537,68176.272,14479.847,13284.013,1141.30297851562,18749.6171875,4051.6630859375,25417.58984375,635.476013183594,41941.87890625,27375.857421875,21365.92578125,2616.30859375,2120.8809,102312,48.2403325901044
2017,3,"MEXICHEM S.A.B DE C.V.","MEXICHEM","MEXICHEM",2821,325211,159581.383,12371.908,37751.453,51990.07,68262.096,12486.128,13439.44,841.755004882812,20848.404296875,3587.81494140625,27596.96484375,814.505981445312,41650.35546875,27755.287109375,24009.150390625,3160.74609375,135156,100968,0.747047855811063
2017,4,"MEXICHEM S.A.B DE C.V.","MEXICHEM","MEXICHEM",2821,325211,191897.693,13270.255,41892.752,77628.185,71307.409,13073.921,37356.364,1951.77099609375,25818.44921875,3977.99096679688,35367.78515625,938.650024414062,63890.26953125,25190.94921875,31389.794921875,5571.345703125,112896,102123,0.904575892857143
2011,1,"MINERA FRISCO, S.A. DE C.V.","FRISCO","MINERA FRISCO",1000,212,21423.248,1071.66,5256.563,10635.153,5760.902,230.912,5820.509,908.676025390625,974.200988769531,798.278991699219,1890.61901855469,328.066009521484,10635.1533203125,2098.89892578125,1092.34008789062,118.139099121094,31690.016,119581.8075,3.77348523585472
2011,2,"MINERA FRISCO, S.A. DE C.V.","FRISCO","MINERA FRISCO",1000,212,22956.7,1557.4,10428.007,0,6802.544,233.448,5715.078,1312.44799804688,1050.8310546875,903.570007324219,2092.68603515625,90.2009963989258,0,2675.291015625,1189.11596679688,138.284912109375,142948.6987,141854.1841,0.99234330490621
2011,3,"MINERA FRISCO, S.A. DE C.V.","FRISCO","MINERA FRISCO",1000,212,25264.61,1048.82,10173.67,0,10203.638,194.545,5737.43,2881.42504882812,1105.03002929688,935.179992675781,2185.39990234375,514.333984375,0,1447.24304199219,1250.21997070312,145.18994140625,NA,123094.7128,NA
2011,4,"MINERA FRISCO, S.A. DE C.V.","FRISCO","MINERA FRISCO",1000,212,25055.027,1161.581,10300.45,0,12436.162,250.534,4760.705,2653.84106445312,1232.11804199219,1032.68298339844,2375.86108398438,-320.834991455078,0,2652.48388671875,1343.17810058594,111.06005859375,NA,129076.3624,NA
2012,1,"MINERA FRISCO, S.A. DE C.V.","FRISCO","MINERA FRISCO",1000,212,24187.529,1468.49,11250.372,1489.847,13755.071,247.36,3077.204,1681.29797363281,1298.68896484375,740.585021972656,2260.61596679688,105.406997680664,0,2850.87109375,1520.03100585938,221.342041015625,NA,149133.979,NA
2012,2,"MINERA FRISCO, S.A. DE C.V.","FRISCO","MINERA FRISCO",1000,212,26087.211,1668.837,11240.443,1085.51,17070.4,345.358,2128.018,3044.14404296875,1498.82995605469,586.882995605469,2292.68994140625,103.778999328613,0,2057.15795898438,1705.80688476562,206.976928710938,29093.7261,142948.6987,4.91338573164061
2012,3,"MINERA FRISCO, S.A. DE C.V.","FRISCO","MINERA FRISCO",1000,212,27211.617,1929.621,13845.754,1068.428,19282.061,385.363,1820.984,2720.5458984375,1281.01794433594,479.257995605469,1906.40698242188,122.373001098633,0,2041.07702636719,1427.14892578125,146.130981445312,138392.4635,138392.4635,1
2012,4,"MINERA FRISCO, S.A. DE C.V.","FRISCO","MINERA FRISCO",1000,212,39020.238,2555.863,10382.738,14931.797,23539.141,653.394,1378.859,3077.7451171875,1513.22302246094,835.361999511719,2565.2490234375,-60.9640007019043,14311.1103515625,3079.26196289062,1729.88696289062,216.663940429688,NA,138570.6403,NA
2013,1,"MINERA FRISCO, S.A. DE C.V.","FRISCO","MINERA FRISCO",1000,212,40422.677,2700.766,10517.809,14692.964,24869.965,772.36,1101.716,1530.85400390625,1787.34802246094,1150.02697753906,3148.39306640625,163.886993408203,13590.0595703125,2574.541015625,1998.36608886719,211.01806640625,NA,136330.7034,NA
2013,2,"MINERA FRISCO, S.A. DE C.V.","FRISCO","MINERA FRISCO",1000,212,43416.236,3196.888,10940.141,15623.859,27366.617,992.598,357.669,1817.79699707031,1587.20300292969,360.761993408203,2178.73901367188,159.781997680664,14325.849609375,2237.61108398438,1817.97705078125,230.774047851562,NA,98302.6842,NA
2013,3,"MINERA FRISCO, S.A. DE C.V.","FRISCO","MINERA FRISCO",1000,212,44572.836,2990.091,6862.998,21571.334,27275.608,977.571,188.962,1220.59997558594,1864.52197265625,251.606994628906,2423.4951171875,228.005004882812,19313.08984375,2258.89501953125,2171.88818359375,307.3662109375,29577.3489,86161.2082,2.9130808339621
2013,4,"MINERA FRISCO, S.A. DE C.V.","FRISCO","MINERA FRISCO",1000,212,46499.959,3312.616,8301.201,22140.966,28394.751,937.362,859.855,1458.16796875,1570.94897460938,539.130981445312,2553.97290039062,249.526992797852,19384.150390625,2493.32006835938,2014.84191894531,443.892944335938,138570.6403,68547.1591,0.494673034284882
2014,1,"MINERA FRISCO, S.A. DE C.V.","FRISCO","MINERA FRISCO",1000,212,46053.829,3122.651,8048.843,22280.191,27506.782,559.882,620.446,427.154998779297,2131.9150390625,43.4469985961914,2498.80590820312,245.309997558594,19392.0703125,2602.32788085938,2455.35888671875,323.44384765625,136330.7034,64500.0005,0.47311426473576
2014,2,"MINERA FRISCO, S.A. DE C.V.","FRISCO","MINERA FRISCO",1000,212,44215.718,3039.042,6373.261,22240.173,27176.735,461.417,367.124,605.616027832031,2327.42602539062,318.102996826172,2897.09594726562,249.977005004883,19335.53125,1650.11901855469,2578.99291992188,251.56689453125,NA,65059.9847,NA
2014,3,"MINERA FRISCO, S.A. DE C.V.","FRISCO","MINERA FRISCO",1000,212,44648.204,2970.929,5336.512,22762.943,27462.425,466.986,386.695,247.393997192383,2579.53588867188,543.299011230469,3389.77001953125,254.761993408203,19799.509765625,1402.29504394531,2846.47094726562,266.93505859375,NA,62769.1402,NA
2014,4,"MINERA FRISCO, S.A. DE C.V.","FRISCO","MINERA FRISCO",1000,212,46075.149,3140.309,8298.948,21395.527,29549.038,683.317,41.175,516.596984863281,2770.23095703125,-410.227996826172,3612.76293945312,293.821014404297,17951.83984375,1507.21398925781,4022.99096679688,1252.76000976562,29093.7261,54700.2766,1.88013994536093
2015,1,"MINERA FRISCO, S.A. DE C.V.","FRISCO","MINERA FRISCO",1000,212,46666.055,3236.281,8228.795,21588.956,29792.653,598.472,113.516,253.895004272461,2678.4208984375,434.351989746094,3423.40209960938,262.464996337891,18335.6953125,1328.88903808594,2989.05004882812,310.629150390625,27235.5966,41871.5473,1.53738315025565
2015,2,"MINERA FRISCO, S.A. DE C.V.","FRISCO","MINERA FRISCO",1000,212,47230.07,3366.251,11470.778,18194.941,29975.023,871.411,23.84,162.923004150391,2626.51806640625,260.128997802734,3375.76489257812,241.901992797852,15274.6162109375,1321.64904785156,3115.63598632812,489.117919921875,98302.6842,29882.7942,0.303987571073873
2015,3,"MINERA FRISCO, S.A. DE C.V.","FRISCO","MINERA FRISCO",1000,212,49586.913,3801.762,13370.799,18308.997,31836.391,1149.691,626.65,144.177993774414,2564.2880859375,338.614013671875,3336.3779296875,247.843002319336,16224.818359375,1340.77404785156,2997.76391601562,433.475830078125,NA,22526.6379,NA
